Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
20230602150140,0.8067061143984233,0.813999999999993,0.8149606299212735,0.8228346456693032,4998179.0,398.3,0.05,0.04,45.99,-0.03,-0.02,398.29,0.14,398.57,398.01,-0.03,-0.0001
20230602150145,0.8244575936883649,0.8439999999999941,0.8326771653543403,0.8346456692913478,4998860.0,398.29,0.02,0.06,48.39,-0.02,-0.02,398.29,0.14,398.57,398.01,-0.12,-0.0003
20230602150150,0.8362919132149926,0.887999999999991,0.8444881889763849,0.8877952755905625,5625137.0,398.3,0.28,0.27,58.78,0.01,-0.01,398.29,0.15,398.59,397.99,0.23,0.0006
20230602150155,0.8836291913215035,0.8739999999999952,0.8622047244094517,0.8622047244094517,5840947.0,398.3,0.15,0.13,53.16,0.02,-0.01,398.3,0.15,398.6,398.0,0.2,0.0005
20230602150200,0.8786982248520587,0.8739999999999952,0.8700787401574814,0.8779527559055111,7095973.0,398.31,0.22,0.08,57.86,0.04,0.0,398.3,0.15,398.6,398.0,0.61,0.0015
20230602150205,0.879684418145942,0.9019999999999868,0.8877952755905483,0.9025590551181182,7305379.0,398.32,0.33,0.125,57.19,0.06,0.01,398.31,0.17,398.65,397.97,0.61,0.0015
20230602150210,0.9112426035502921,0.9119999999999919,0.9153543307086665,0.9192913385826813,6262865.0,398.34,0.4,0.085,62.42,0.08,0.03,398.33,0.2,398.73,397.93,0.54,0.0014
20230602150215,0.9211045364891532,0.9119999999999919,0.913385826771659,0.9183070866141776,6472539.0,398.36,0.38,0.005,66.44,0.1,0.04,398.35,0.22,398.79,397.91,0.545,0.0014
20230602150220,0.92011834319527,0.9119999999999919,0.8996062992125928,0.8897637795275557,7308418.0,398.37,0.22,0.145,75.97,0.1,0.05,398.36,0.22,398.8,397.92,0.36,0.0009
20230602150225,0.9013806706114309,0.9129999999999967,0.9015748031496145,0.9183070866141776,6700973.0,398.39,0.35,0.145,76.34,0.11,0.06,398.38,0.24,398.86,397.9,0.525,0.0013
20230602150230,0.92011834319527,0.921999999999997,0.9173228346456739,0.9074803149606367,5657186.0,398.41,0.27,0.055,69.83,0.11,0.07,398.4,0.24,398.88,397.92,0.43,0.0011
20230602150235,0.9092702169625255,0.9419999999999931,0.9173228346456739,0.9251968503937036,7544914.0,398.44,0.33,0.09,72.48,0.12,0.08,398.42,0.26,398.94,397.9,0.46,0.0012
20230602150240,0.9270216962524529,0.9299999999999926,0.9035433070866219,0.8956692913385922,7966554.0,398.45,0.17,0.15,63.93,0.11,0.09,398.43,0.26,398.95,397.91,0.04,0.0001
20230602150245,0.8895463510848032,0.9039999999999964,0.8877952755905483,0.9114173228346516,7128842.0,398.46,0.24,0.08,66.78,0.11,0.09,398.46,0.26,398.98,397.94,0.25,0.0006
20230602150250,0.9132149901380586,0.9199999999999875,0.9094488188976442,0.9192913385826813,6290831.0,398.48,0.26,0.04,66.78,0.11,0.1,398.5,0.24,398.98,398.02,0.21,0.0005
20230602150255,0.9270216962524529,0.9179999999999922,0.9212598425196887,0.9212598425196887,4833830.0,398.53,0.22,0.01,65.6,0.11,0.1,398.53,0.22,398.97,398.09,0.095,0.0002
20230602150300,0.9230769230769198,0.931999999999988,0.9311023622047259,0.9281496062992289,5046682.0,398.56,0.23,0.035,58.72,0.12,0.1,398.56,0.21,398.98,398.14,0.045,0.0001
20230602150305,0.9240631163708031,0.9299999999999926,0.9281496062992147,0.9291338582677326,6519127.0,398.59,0.2,0.005,66.19,0.12,0.11,398.59,0.2,398.99,398.19,0.055,0.0001
20230602150310,0.9309664694280144,0.9519999999999982,0.9370078740157481,0.9370078740157481,6098868.0,398.61,0.22,0.04,64.85,0.12,0.11,398.62,0.18,398.98,398.26,0.24,0.0006
20230602150315,0.9388560157790806,0.9359999999999928,0.9330708661417333,0.9389763779527556,6940444.0,398.64,0.2,0.01,60.34,0.12,0.11,398.65,0.16,398.97,398.33,0.105,0.0003
20230602150320,0.9368836291913141,0.9379999999999882,0.9370078740157481,0.9409448818897772,6310315.0,398.67,0.18,0.01,56.71,0.12,0.11,398.68,0.14,398.96,398.4,0.17,0.0004
20230602150325,0.9428007889546421,0.9519999999999982,0.9370078740157481,0.927165354330711,6740908.0,398.69,0.09,0.07,52.54,0.12,0.11,398.71,0.11,398.93,398.49,0.01,0.0
20230602150330,0.9309664694280144,0.9279999999999973,0.9232283464566962,0.913385826771659,6321415.0,398.71,0.0,0.07,57.41,0.1,0.11,398.71,0.1,398.91,398.51,0.09,0.0002
20230602150335,0.9151873767258252,0.9439999999999884,0.9232283464566962,0.9370078740157481,5689856.0,398.72,0.11,0.12,56.05,0.1,0.11,398.73,0.09,398.91,398.55,0.13,0.0003
20230602150340,0.9408284023668614,0.9399999999999977,0.940944881889763,0.9468503937007995,6112002.0,398.74,0.14,0.05,62.82,0.1,0.11,398.75,0.08,398.91,398.59,0.14,0.0004
20230602150345,0.9487179487179418,0.9399999999999977,0.9429133858267704,0.9448818897637921,4847836.0,398.75,0.12,0.01,57.14,0.1,0.11,398.76,0.08,398.92,398.6,0.12,0.0003
20230602150350,0.9467455621301752,0.9439999999999884,0.9468503937007853,0.9507874015748143,7166769.0,398.76,0.14,0.03,74.14,0.1,0.1,398.77,0.08,398.93,398.61,0.115,0.0003
20230602150355,0.9526627218934891,0.9819999999999851,0.9606299212598373,0.9763779527559109,6542936.0,398.78,0.25,0.13,76.19,0.11,0.11,398.78,0.1,398.98,398.58,0.24,0.0006
20230602150400,0.9783037475345111,0.98599999999999,0.9842519685039406,0.9803149606299257,7178790.0,398.79,0.26,0.02,75.41,0.12,0.11,398.81,0.11,399.03,398.59,0.22,0.0006
20230602150405,0.9664694280078976,0.9579999999999984,0.9566929133858224,0.9527559055118218,5701281.0,398.81,0.1,0.14,60.81,0.12,0.11,398.82,0.11,399.04,398.6,0.07,0.0002
20230602150410,0.9546351084812699,0.9669999999999845,0.9625984251968589,0.9704724409448886,5701790.0,398.82,0.18,0.09,63.52,0.12,0.11,398.83,0.11,399.05,398.61,0.15,0.0004
20230602150415,0.9625246548323361,0.9699999999999847,0.9625984251968589,0.9527559055118218,4646445.0,398.83,0.08,0.09,56.82,0.11,0.11,398.84,0.11,399.06,398.62,0.13,0.0003
20230602150420,0.9546351084812699,0.9559999999999889,0.9527559055118218,0.9625984251968589,6336566.0,398.84,0.12,0.05,57.3,0.11,0.11,398.86,0.1,399.06,398.66,0.25,0.0006
20230602150425,0.9644970414201168,0.9639999999999986,0.9665354330708738,0.9566929133858366,6144901.0,398.86,0.07,0.03,54.95,0.1,0.11,398.87,0.1,399.07,398.67,0.1,0.0003
20230602150430,0.958579881656803,0.9719999999999942,0.9665354330708738,0.9744094488189035,4454102.0,398.87,0.15,0.09,58.59,0.1,0.11,398.88,0.1,399.08,398.68,0.14,0.0004
20230602150435,0.9783037475345111,0.9819999999999851,0.986220472440948,0.986220472440948,5727173.0,398.89,0.19,0.06,65.31,0.11,0.11,398.9,0.1,399.1,398.7,0.21,0.0005
20230602150440,0.9881656804733723,0.9969999999999999,0.9960629921259851,1.0,7426265.0,398.91,0.24,0.07,72.45,0.11,0.11,398.92,0.11,399.14,398.7,0.25,0.0006
20230602150445,1.0,0.9959999999999951,1.0,0.9980314960629926,7002589.0,398.93,0.21,0.01,67.82,0.12,0.11,398.93,0.12,399.17,398.69,0.11,0.0003
20230602150450,1.0,1.0,0.9586614173228298,0.9566929133858366,7215552.0,398.94,0.01,0.21,52.43,0.1,0.11,398.94,0.12,399.18,398.7,-0.12,-0.0003
20230602150455,0.958579881656803,0.9539999999999935,0.94586614173231,0.9389763779527556,7870780.0,398.93,0.09,0.09,48.65,0.08,0.1,398.94,0.12,399.18,398.7,-0.07,-0.0002
20230602150500,0.9408284023668614,0.9559999999999889,0.9468503937007853,0.9468503937007995,7236795.0,398.94,0.06,0.04,49.11,0.07,0.1,398.94,0.11,399.16,398.72,-0.12,-0.0003
20230602150505,0.9467455621301752,0.9479999999999933,0.9507874015748143,0.9527559055118218,6386119.0,398.94,0.03,0.03,44.12,0.06,0.09,398.95,0.11,399.17,398.73,0.0,0.0
20230602150510,0.9546351084812699,0.945999999999998,0.9251968503937036,0.9291338582677326,6599728.0,398.94,0.15,0.12,38.39,0.04,0.08,398.95,0.1,399.15,398.75,-0.17,-0.0004
20230602150515,0.9309664694280144,0.921999999999997,0.9212598425196887,0.9291338582677326,6387535.0,398.94,0.15,0.0,43.88,0.03,0.07,398.95,0.1,399.15,398.75,-0.14,-0.0004
20230602150520,0.9309664694280144,0.9259999999999877,0.9173228346456739,0.9153543307086807,7027110.0,398.94,0.22,0.07,35.42,0.01,0.06,398.94,0.11,399.16,398.72,-0.3,-0.0008
20230602150525,0.9171597633136059,0.9080000000000013,0.9114173228346374,0.9094488188976442,7039999.0,398.93,0.24,0.03,37.78,-0.0,0.05,398.93,0.13,399.19,398.67,-0.39,-0.001
20230602150530,0.8974358974358978,0.9119999999999919,0.9055118110236293,0.9094488188976442,7470829.0,398.92,0.23,0.0,34.120000000000005,-0.02,0.03,398.92,0.14,399.2,398.64,-0.46,-0.0012
20230602150535,0.907297830374759,0.9080000000000013,0.9114173228346374,0.9015748031496145,7258388.0,398.9,0.25,0.04,33.72,-0.03,0.02,398.9,0.15,399.2,398.6,-0.49,-0.0012
20230602150540,0.9033530571991975,0.9179999999999922,0.9114173228346374,0.9251968503937036,5337527.0,398.89,0.12,0.12,35.959999999999994,-0.03,0.01,398.89,0.15,399.19,398.59,-0.16,-0.0004
20230602150545,0.9270216962524529,0.9359999999999928,0.927165354330711,0.9389763779527556,6192211.0,398.88,0.04,0.07,36.67,-0.02,0.0,398.88,0.15,399.18,398.58,0.0,0.0
20230602150550,0.9487179487179418,0.9399999999999977,0.927165354330711,0.9291338582677326,7260507.0,398.87,0.08,0.05,29.55,-0.02,-0.0,398.87,0.15,399.17,398.57,-0.09,-0.0002
20230602150555,0.9309664694280144,0.9379999999999882,0.9370078740157481,0.927165354330711,6844994.0,398.86,0.08,0.01,29.55,-0.02,-0.0,398.87,0.15,399.17,398.57,-0.13,-0.0003
20230602150600,0.9289940828402337,0.9199999999999875,0.9074803149606367,0.8976377952755996,6419159.0,398.85,0.22,0.15,31.71,-0.03,-0.01,398.85,0.15,399.15,398.55,-0.16,-0.0004
20230602150605,0.8994082840236644,0.9089999999999918,0.9035433070866219,0.9163385826771844,7061718.0,398.84,0.11,0.095,43.03,-0.03,-0.01,398.84,0.16,399.16,398.52,-0.065,-0.0002
20230602150610,0.9181459566074892,0.931999999999988,0.9251968503937036,0.9330708661417475,6634851.0,398.84,0.03,0.085,45.98,-0.03,-0.02,398.83,0.15,399.13,398.53,0.09,0.0002
20230602150615,0.9191321499013867,0.9339999999999975,0.927165354330711,0.9251968503937036,6422571.0,398.83,0.06,0.04,42.05,-0.03,-0.02,398.81,0.14,399.09,398.53,0.08,0.0002
20230602150620,0.9270216962524529,0.945999999999998,0.9350393700787407,0.9468503937007995,5566652.0,398.82,0.06,0.11,55.17,-0.02,-0.02,398.8,0.11,399.02,398.58,0.19,0.0005
20230602150625,0.9487179487179418,0.9579999999999984,0.9291338582677184,0.9291338582677326,6861482.0,398.8,0.01,0.09,50.0,-0.01,-0.02,398.78,0.08,398.94,398.62,0.14,0.0004
20230602150630,0.9309664694280144,0.921999999999997,0.927165354330711,0.9232283464566962,4504092.0,398.78,0.02,0.03,52.17,-0.02,-0.02,398.78,0.08,398.94,398.62,-0.01,-0.0
20230602150635,0.9250493096646863,0.9429999999999836,0.9291338582677184,0.9409448818897772,7078501.0,398.78,0.07,0.09,58.16,-0.01,-0.02,398.78,0.08,398.94,398.62,0.01,0.0
20230602150640,0.9388560157790806,0.9299999999999926,0.8917322834645773,0.8818897637795402,7079183.0,398.76,0.21,0.3,44.53,-0.03,-0.02,398.76,0.09,398.94,398.58,-0.24,-0.0006
20230602150645,0.8737672583826424,0.8709999999999951,0.8700787401574814,0.8622047244094517,7723682.0,398.74,0.29,0.1,42.54,-0.05,-0.03,398.74,0.1,398.94,398.54,-0.33,-0.0008
20230602150650,0.8639053254437812,0.9159999999999968,0.8641732283464592,0.9153543307086807,6651706.0,398.73,0.01,0.27,48.32,-0.05,-0.03,398.73,0.1,398.93,398.53,0.09,0.0002
20230602150655,0.9171597633136059,0.9259999999999877,0.9251968503937036,0.9311023622047401,5808006.0,398.73,0.07,0.08,48.67,-0.03,-0.03,398.73,0.1,398.93,398.53,0.075,0.0002
20230602150700,0.932938856015781,0.9299999999999926,0.9015748031496145,0.8917322834645773,6024165.0,398.72,0.12,0.2,44.24,-0.04,-0.03,398.73,0.11,398.95,398.51,-0.21,-0.0005
20230602150705,0.9082840236686422,0.8990000000000009,0.9035433070866219,0.8956692913385922,4949001.0,398.72,0.1,0.02,45.18,-0.05,-0.04,398.72,0.11,398.94,398.5,-0.15,-0.0004
20230602150710,0.8974358974358978,0.8999999999999915,0.8720472440944889,0.8641732283464592,5595175.0,398.71,0.25,0.16,44.91,-0.06,-0.04,398.71,0.13,398.97,398.45,-0.42,-0.0011
20230602150715,0.8658777120315477,0.867999999999995,0.8720472440944889,0.8681102362204882,7102026.0,398.7,0.22,0.02,42.32,-0.07,-0.05,398.7,0.13,398.96,398.44,-0.31,-0.0008
20230602150720,0.8737672583826424,0.8639999999999901,0.868110236220474,0.8582677165354369,6026777.0,398.69,0.26,0.05,37.82,-0.08,-0.05,398.69,0.15,398.99,398.39,-0.33,-0.0008
20230602150725,0.8599605522682481,0.8759999999999906,0.868110236220474,0.8661417322834808,6465138.0,398.67,0.2,0.04,40.38,-0.09,-0.06,398.67,0.15,398.97,398.37,-0.38,-0.001
20230602150730,0.882642998027606,0.8979999999999961,0.881889763779526,0.9055118110236293,6251550.0,398.67,0.0,0.2,43.64,-0.07,-0.06,398.66,0.15,398.96,398.36,0.12,0.0003
20230602150735,0.8875739644970366,0.8919999999999959,0.8937007874015848,0.8956692913385922,6898686.0,398.66,0.04,0.05,44.72,-0.06,-0.06,398.65,0.14,398.93,398.37,0.17,0.0004
20230602150740,0.8974358974358978,0.887999999999991,0.8700787401574814,0.8602362204724443,6252372.0,398.64,0.2,0.18,40.91,-0.07,-0.06,398.64,0.15,398.94,398.34,-0.28,-0.0007
20230602150745,0.8619329388560146,0.8519999999999897,0.826771653543318,0.8169291338582809,6468324.0,398.62,0.4,0.22,33.33,-0.09,-0.07,398.62,0.18,398.98,398.26,-0.58,-0.0015
20230602150750,0.8264299802761315,0.8159999999999883,0.7992125984251999,0.8011811023622073,7762710.0,398.59,0.45,0.08,37.72,-0.12,-0.08,398.59,0.2,398.99,398.19,-0.46,-0.0012
20230602150755,0.802761341222876,0.7919999999999874,0.7893700787401485,0.7874015748031553,7127684.0,398.55,0.48,0.07,38.41,-0.14,-0.09,398.55,0.23,399.01,398.09,-0.55,-0.0014
20230602150800,0.7889546351084817,0.8039999999999878,0.7933070866141776,0.8129921259842519,7131526.0,398.52,0.32,0.13,32.67,-0.15,-0.1,398.52,0.23,398.98,398.06,-0.26,-0.0007
20230602150805,0.8145956607495037,0.8359999999999985,0.8149606299212735,0.8366141732283552,7132178.0,398.5,0.18,0.12,34.42,-0.14,-0.11,398.49,0.22,398.93,398.05,-0.16,-0.0004
20230602150810,0.8382642998027592,0.8399999999999892,0.8198818897637778,0.8287401574803113,6484940.0,398.47,0.19,0.04,38.41,-0.14,-0.12,398.47,0.22,398.91,398.03,-0.15,-0.0004
20230602150815,0.8303747534516646,0.840999999999994,0.8248031496062964,0.8307086614173329,6485644.0,398.45,0.16,0.01,37.96,-0.13,-0.12,398.44,0.2,398.84,398.04,-0.18,-0.0005
20230602150820,0.844181459566073,0.8619999999999948,0.8425196850393775,0.8700787401574956,7783313.0,398.43,0.06,0.2,51.06,-0.11,-0.12,398.44,0.2,398.84,398.04,-0.18,-0.0005
20230602150825,0.8599605522682481,0.8619999999999948,0.8602362204724443,0.8503937007874072,5847323.0,398.43,0.04,0.1,46.98,-0.1,-0.11,398.44,0.2,398.84,398.04,-0.23,-0.0006
20230602150830,0.8520710059171535,0.8619999999999948,0.854330708661422,0.8661417322834808,6067248.0,398.43,0.04,0.08,51.32,-0.08,-0.11,398.42,0.19,398.8,398.04,0.03,0.0001
20230602150835,0.8579881656804673,0.8639999999999901,0.8661417322834666,0.8661417322834808,6501639.0,398.42,0.05,0.0,50.0,-0.07,-0.1,398.41,0.17,398.75,398.07,0.25,0.0006
20230602150840,0.8757396449704089,0.880999999999986,0.8740157480314963,0.8877952755905625,5852873.0,398.41,0.17,0.11,46.76,-0.05,-0.09,398.41,0.17,398.75,398.07,0.44,0.0011
20230602150845,0.8895463510848032,0.8939999999999912,0.8877952755905483,0.9015748031496145,4335761.0,398.41,0.24,0.07,51.06,-0.03,-0.08,398.41,0.17,398.75,398.07,0.58,0.0015
20230602150850,0.9033530571991975,0.8939999999999912,0.881889763779526,0.8907480314960736,6504219.0,398.41,0.19,0.055,56.03,-0.02,-0.07,398.41,0.17,398.75,398.07,0.395,0.001
20230602150855,0.8925049309664672,0.8899999999999864,0.8740157480314963,0.8641732283464592,6945269.0,398.41,0.05,0.135,60.0,-0.02,-0.06,398.41,0.17,398.75,398.07,0.14,0.0004
20230602150900,0.8658777120315477,0.8719999999999999,0.8720472440944889,0.8759842519685037,3257045.0,398.41,0.11,0.06,66.1,-0.01,-0.05,398.42,0.17,398.76,398.08,0.24,0.0006
20230602150905,0.8777120315581755,0.867999999999995,0.854330708661422,0.8444881889763849,4994966.0,398.4,0.04,0.16,61.42,-0.02,-0.04,398.41,0.17,398.75,398.07,0.07,0.0002
20230602150910,0.8461538461538396,0.867999999999995,0.8464566929133923,0.8700787401574956,7818716.0,398.41,0.08,0.13,61.42,-0.02,-0.04,398.4,0.16,398.72,398.08,0.0,0.0
20230602150915,0.8717948717948758,0.8939999999999912,0.8759842519685179,0.8937007874015848,6733331.0,398.4,0.21,0.12,61.42,-0.0,-0.03,398.4,0.16,398.72,398.08,0.22,0.0006
20230602150920,0.8954635108481312,0.9039999999999964,0.9015748031496145,0.8956692913385922,6082947.0,398.4,0.22,0.01,63.71,0.01,-0.02,398.41,0.17,398.75,398.07,0.15,0.0004
20230602150925,0.8974358974358978,0.887999999999991,0.8828740157480297,0.8818897637795402,5871044.0,398.41,0.14,0.07,60.0,0.01,-0.02,398.43,0.17,398.77,398.09,0.08,0.0002
20230602150930,0.8836291913215035,0.9039999999999964,0.8917322834645773,0.8838582677165476,6524923.0,398.42,0.14,0.01,53.15,0.01,-0.01,398.45,0.15,398.75,398.15,-0.02,-0.0001
20230602150935,0.8954635108481312,0.8919999999999959,0.8799212598425186,0.8700787401574956,3697659.0,398.44,0.05,0.07,54.63,0.01,-0.01,398.47,0.13,398.73,398.21,-0.16,-0.0004
20230602150940,0.8717948717948758,0.8699999999999903,0.8661417322834666,0.8681102362204882,6525472.0,398.46,0.02,0.01,50.5,0.0,-0.01,398.48,0.11,398.7,398.26,-0.115,-0.0003
20230602150945,0.869822485207095,0.8719999999999999,0.8740157480314963,0.8799212598425328,5873345.0,398.48,0.06,0.06,53.27,0.01,-0.0,398.49,0.1,398.69,398.29,0.08,0.0002
20230602150950,0.8816568047337228,0.880999999999986,0.8858267716535408,0.8818897637795402,4568330.0,398.49,0.06,0.01,48.45,0.01,0.0,398.51,0.09,398.69,398.33,0.03,0.0001
20230602150955,0.8836291913215035,0.8859999999999957,0.8877952755905483,0.8937007874015848,4789552.0,398.51,0.1,0.06,47.92,0.02,0.0,398.52,0.08,398.68,398.36,0.25,0.0006
20230602151000,0.8856015779092701,0.8960000000000008,0.8937007874015848,0.8956692913385922,6751048.0,398.53,0.09,0.01,51.37,0.02,0.01,398.53,0.08,398.69,398.37,0.13,0.0003
20230602151005,0.8974358974358978,0.887999999999991,0.8897637795275699,0.8799212598425328,4137953.0,398.53,0.01,0.08,54.65,0.02,0.01,398.54,0.07,398.68,398.4,-0.07,-0.0002
20230602151010,0.8816568047337228,0.8960000000000008,0.8897637795275699,0.8937007874015848,6316352.0,398.54,0.07,0.07,55.17,0.02,0.01,398.55,0.07,398.69,398.41,-0.01,-0.0
20230602151015,0.8954635108481312,0.8899999999999864,0.8917322834645773,0.8976377952755996,4792138.0,398.55,0.08,0.02,68.49,0.03,0.02,398.55,0.07,398.69,398.41,0.08,0.0002
20230602151020,0.8994082840236644,0.8960000000000008,0.8700787401574814,0.8681102362204882,5663709.0,398.55,0.07,0.15,49.33,0.02,0.02,398.55,0.07,398.69,398.41,-0.08,-0.0002
20230602151025,0.85404339250492,0.8699999999999903,0.8622047244094517,0.8622047244094517,4141807.0,398.54,0.09,0.03,37.88,0.01,0.02,398.54,0.07,398.68,398.4,-0.04,-0.0001
20230602151030,0.8639053254437812,0.8659999999999854,0.8720472440944889,0.8622047244094517,6324537.0,398.54,0.09,0.0,36.92,0.0,0.01,398.53,0.07,398.67,398.39,-0.03,-0.0001
20230602151035,0.8639053254437812,0.8599999999999994,0.8622047244094517,0.8523622047244146,5888746.0,398.53,0.13,0.05,38.1,-0.01,0.01,398.53,0.08,398.69,398.37,-0.14,-0.0004
20230602151040,0.8658777120315477,0.8559999999999945,0.8562992125984294,0.8464566929133923,5889345.0,398.52,0.15,0.03,35.379999999999995,-0.02,0.0,398.52,0.09,398.7,398.34,-0.18,-0.0005
20230602151045,0.85404339250492,0.8719999999999999,0.8562992125984294,0.8740157480314963,6762358.0,398.52,0.01,0.14,51.39,-0.02,-0.0,398.53,0.08,398.69,398.37,-0.1,-0.0003
20230602151050,0.8757396449704089,0.8759999999999906,0.8700787401574814,0.8602362204724443,5453913.0,398.52,0.08,0.07,47.44,-0.02,-0.01,398.53,0.08,398.69,398.37,-0.18,-0.0005
20230602151055,0.8619329388560146,0.8779999999999859,0.8700787401574814,0.8759842519685037,5675910.0,398.53,0.01,0.08,48.75,-0.01,-0.01,398.52,0.08,398.68,398.36,-0.02,-0.0001
20230602151100,0.8836291913215035,0.8919999999999959,0.8917322834645773,0.8818897637795402,7425238.0,398.52,0.03,0.03,50.0,-0.01,-0.01,398.52,0.07,398.66,398.38,-0.06,-0.0002
20230602151105,0.8836291913215035,0.8739999999999952,0.8326771653543403,0.8228346456693032,6552181.0,398.5,0.25,0.3,33.02,-0.03,-0.01,398.5,0.09,398.68,398.32,-0.38,-0.001
20230602151110,0.8244575936883649,0.8359999999999985,0.8307086614173329,0.8425196850393775,5242099.0,398.49,0.14,0.1,38.26,-0.03,-0.02,398.49,0.1,398.69,398.29,-0.13,-0.0003
20230602151115,0.844181459566073,0.8340000000000032,0.8188976377952741,0.8090551181102512,6989941.0,398.47,0.29,0.17,35.480000000000004,-0.05,-0.02,398.48,0.12,398.72,398.24,-0.27,-0.0007
20230602151120,0.8116370808678397,0.8319999999999936,0.8110236220472444,0.8326771653543403,6116788.0,398.46,0.16,0.12,37.98,-0.06,-0.03,398.47,0.13,398.73,398.21,-0.15,-0.0004
20230602151125,0.8343195266272119,0.8319999999999936,0.8326771653543403,0.8287401574803113,5904863.0,398.45,0.17,0.02,36.43,-0.06,-0.04,398.45,0.13,398.71,398.19,-0.12,-0.0003
20230602151130,0.8303747534516646,0.8279999999999887,0.8287401574803255,0.8188976377952883,6342919.0,398.44,0.21,0.05,39.5,-0.07,-0.04,398.44,0.14,398.72,398.16,-0.14,-0.0004
20230602151135,0.8205128205128176,0.8100000000000023,0.8129921259842519,0.8051181102362364,6781803.0,398.42,0.26,0.07,38.21,-0.08,-0.05,398.42,0.15,398.72,398.12,-0.35,-0.0009
20230602151140,0.8067061143984233,0.8039999999999878,0.7992125984251999,0.8031496062992147,5908074.0,398.4,0.25,0.01,37.9,-0.09,-0.06,398.39,0.15,398.69,398.09,-0.29,-0.0007
20230602151145,0.8047337278106426,0.8019999999999925,0.8031496062992147,0.7992125984251999,5689580.0,398.37,0.24,0.02,38.84,-0.09,-0.06,398.37,0.16,398.69,398.05,-0.39,-0.001
20230602151150,0.8007889546351095,0.789999999999992,0.8031496062992147,0.795275590551185,5908658.0,398.36,0.25,0.02,39.17,-0.1,-0.07,398.35,0.16,398.67,398.03,-0.44,-0.0011
20230602151155,0.7988165680473287,0.8199999999999932,0.8051181102362222,0.7992125984251999,6353553.0,398.33,0.2,0.02,32.41,-0.1,-0.08,398.32,0.15,398.62,398.02,-0.12,-0.0003
20230602151200,0.8007889546351095,0.7980000000000018,0.7992125984251999,0.7972440944881924,4602767.0,398.31,0.19,0.01,34.31,-0.1,-0.08,398.3,0.15,398.6,398.0,-0.23,-0.0006
20230602151205,0.7909270216962483,0.7919999999999874,0.7992125984251999,0.7972440944881924,6575869.0,398.3,0.18,0.0,28.72,-0.1,-0.09,398.29,0.15,398.59,397.99,-0.06,-0.0002
20230602151210,0.7988165680473287,0.7919999999999874,0.7992125984251999,0.7893700787401627,4164932.0,398.28,0.2,0.04,25.260000000000005,-0.1,-0.09,398.27,0.15,398.57,397.97,-0.22,-0.0006
20230602151215,0.7909270216962483,0.7860000000000014,0.7657480314960736,0.7559055118110365,7015030.0,398.25,0.34,0.17,29.27,-0.12,-0.09,398.24,0.17,398.58,397.9,-0.37,-0.0009
20230602151220,0.7573964497041459,0.7719999999999914,0.7529527559055254,0.7598425196850513,7454218.0,398.23,0.3,0.02,21.620000000000005,-0.12,-0.1,398.22,0.18,398.58,397.86,-0.3,-0.0008
20230602151225,0.761341222879679,0.7779999999999916,0.7283464566929183,0.7322834645669474,8347699.0,398.19,0.4,0.14,22.540000000000006,-0.14,-0.11,398.19,0.19,398.57,397.81,-0.37,-0.0009
20230602151230,0.7337278106508904,0.7239999999999895,0.7066929133858366,0.7047244094488292,7693413.0,398.15,0.5,0.14,5.480000000000004,-0.16,-0.12,398.15,0.22,398.59,397.71,-0.5,-0.0013
20230602151235,0.7061143984220877,0.7079999999999984,0.7106299212598515,0.7066929133858366,6155285.0,398.11,0.45,0.01,6.939999999999998,-0.18,-0.13,398.1,0.22,398.54,397.66,-0.47,-0.0012
20230602151240,0.7159763313609346,0.715999999999994,0.7027559055118076,0.7007874015748143,6155667.0,398.07,0.44,0.03,7.140000000000001,-0.19,-0.14,398.06,0.22,398.5,397.62,-0.48,-0.0012
20230602151245,0.7021696252465404,0.7009999999999934,0.7106299212598515,0.7047244094488292,5276692.0,398.03,0.38,0.02,10.769999999999996,-0.19,-0.15,398.03,0.23,398.49,397.57,-0.48,-0.0012
20230602151250,0.7061143984220877,0.7099999999999937,0.7145669291338521,0.7047244094488292,6376252.0,398.0,0.35,0.0,10.939999999999998,-0.2,-0.16,397.99,0.24,398.47,397.51,-0.47,-0.0012
20230602151255,0.7061143984220877,0.7079999999999984,0.7125984251968447,0.7096456692913478,5947006.0,397.97,0.3,0.025,14.730000000000004,-0.19,-0.17,397.97,0.24,398.45,397.49,-0.445,-0.0011
20230602151300,0.7140039447731681,0.7019999999999982,0.7125984251968447,0.7047244094488292,5948989.0,397.94,0.29,0.025,14.620000000000005,-0.19,-0.17,397.94,0.24,398.42,397.46,-0.43,-0.0011
20230602151305,0.7061143984220877,0.6939999999999884,0.6938976377952883,0.6870078740157624,6389991.0,397.91,0.35,0.09,10.420000000000002,-0.19,-0.18,397.9,0.24,398.38,397.42,-0.35,-0.0009
20230602151310,0.6804733727810515,0.6859999999999928,0.6791338582677326,0.6830708661417475,7051424.0,397.87,0.33,0.02,10.269999999999996,-0.2,-0.18,397.86,0.24,398.34,397.38,-0.39,-0.001
20230602151315,0.684418145956613,0.6739999999999924,0.6456692913385922,0.6476377952755996,7933753.0,397.83,0.47,0.18,8.239999999999995,-0.21,-0.19,397.82,0.25,398.32,397.32,-0.43,-0.0011
