Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
20230602143935,0.357,0.38,0.3661,0.3819,0.8568,-1.3279,0.2262,0.0073,48.2,-0.7281,-1.1108,-1.3388,0.3665,-1.3679,-1.2749,1.26,0.0012
20230602143940,0.3826,0.404,0.3917,0.4075,-0.419,-1.3279,0.896,0.5057,57.14,-0.417,-1.0278,-1.3293,0.46,-1.3369,-1.2835,1.7675,0.0017
20230602143945,0.4122,0.41,0.4016,0.4232,-0.3026,-1.3088,1.2052,-0.1173,62.41,-0.1059,-0.8617,-1.3197,0.647,-1.2853,-1.3094,1.7675,0.0017
20230602143950,0.4241,0.416,0.4213,0.4311,0.2779,-1.2897,1.3082,-0.6156,70.77,0.2052,-0.6127,-1.3007,0.8341,-1.2234,-1.3266,2.1949,0.0021
20230602143955,0.432,0.434,0.4331,0.437,-0.4081,-1.2706,1.3597,-0.7402,84.07,0.3608,-0.4467,-1.2816,1.0211,-1.1614,-1.3438,2.1415,0.0021
20230602144000,0.4379,0.452,0.4469,0.4508,-0.0583,-1.2515,1.6173,-0.2419,89.47,0.5941,-0.1976,-1.2625,1.3017,-1.0788,-1.3782,2.3284,0.0023
20230602144005,0.4517,0.454,0.4311,0.4213,-0.1743,-1.2325,0.7415,0.7549,77.69,0.6719,-0.0316,-1.2625,1.3017,-1.0788,-1.3782,1.7942,0.0017
20230602144010,0.4241,0.436,0.4232,0.4508,-0.2904,-1.2229,1.4628,0.7549,87.9,0.7496,0.1345,-1.2434,1.4887,-1.0169,-1.3954,2.1415,0.0021
20230602144015,0.4517,0.45,0.4331,0.4232,0.1759,-1.2039,0.6384,0.6303,78.2,0.8274,0.3005,-1.2243,1.5822,-0.9756,-1.3954,1.6073,0.0016
20230602144020,0.4339,0.418,0.4173,0.4232,-0.2895,-1.1943,0.5869,-1.114,78.2,0.7496,0.3835,-1.1957,1.6757,-0.9239,-1.3868,0.7525,0.0008
20230602144025,0.4241,0.408,0.3602,0.372,0.4168,-1.1848,-0.8042,2.1254,64.29,0.5941,0.4665,-1.1766,1.5822,-0.9239,-1.3524,-0.1823,-0.0001
20230602144030,0.3866,0.37,0.3445,0.3484,0.0669,-1.1657,-0.7012,0.3811,59.15,0.3608,0.4665,-1.1575,1.4887,-0.9239,-1.318,-0.8501,-0.0008
20230602144035,0.3393,0.419,0.3484,0.4341,0.1839,-1.1275,0.4839,4.3057,66.75,0.5163,0.4665,-1.1194,1.3952,-0.9033,-1.2663,0.0981,0.0001
20230602144040,0.4458,0.436,0.4449,0.4508,-0.633,-1.0989,0.793,-0.055,62.36,0.5941,0.4665,-1.0812,1.3017,-0.8826,-1.2147,0.2183,0.0003
20230602144045,0.4497,0.444,0.4488,0.4429,-0.983,-1.0608,0.3808,-0.6156,58.96,0.6719,0.5496,-1.043,1.1146,-0.8826,-1.1459,0.0313,0.0001
20230602144050,0.4438,0.442,0.4272,0.4429,-0.1654,-1.0226,0.1747,-1.114,55.62,0.6719,0.5496,-0.9953,0.8341,-0.893,-1.0512,-0.1556,-0.0001
20230602144055,0.4438,0.468,0.4409,0.4823,-1.0889,-0.9845,0.9991,1.3778,58.72,0.8274,0.6326,-0.9476,0.647,-0.8826,-0.9738,0.7792,0.0008
20230602144100,0.4734,0.47,0.4744,0.4803,-0.385,-0.9463,0.7415,-0.9894,57.4,0.9052,0.7156,-0.8999,0.3665,-0.893,-0.8791,0.3519,0.0004
20230602144105,0.4931,0.49,0.4862,0.4843,-0.2673,-0.8986,0.5869,-0.8648,57.14,0.983,0.7986,-0.8618,-0.0076,-0.9343,-0.7758,0.7792,0.0008
20230602144110,0.4842,0.474,0.4272,0.4173,-0.3835,-0.87,-0.9073,3.1221,45.64,0.8274,0.7986,-0.8427,-0.1011,-0.9343,-0.7414,-0.1289,-0.0001
20230602144115,0.43,0.43,0.4311,0.4449,-0.9697,-0.8509,-0.7012,0.6303,53.09,0.8274,0.7986,-0.8331,-0.1946,-0.9446,-0.7156,0.9395,0.0009
20230602144120,0.4458,0.444,0.4331,0.4587,-0.3825,-0.8319,-0.4435,-0.2419,51.08,0.8274,0.7986,-0.8236,-0.1946,-0.9343,-0.707,1.447,0.0014
20230602144125,0.4596,0.464,0.439,0.4291,-1.0833,-0.8319,-1.0103,0.7549,50.8,0.6719,0.7986,-0.8141,-0.1946,-0.9239,-0.6984,-0.1156,-0.0001
20230602144130,0.43,0.456,0.439,0.4449,-0.6131,-0.8223,-0.8557,-0.1173,52.82,0.6719,0.7986,-0.8141,-0.1946,-0.9239,-0.6984,-0.1289,-0.0001
20230602144135,0.4458,0.444,0.439,0.4508,-0.7303,-0.8223,-0.7012,-0.7402,61.63,0.5941,0.7156,-0.8141,-0.1946,-0.9239,-0.6984,0.0581,0.0001
20230602144140,0.4517,0.446,0.4488,0.4606,-0.0249,-0.8128,-0.4951,-0.491,67.27,0.5941,0.7156,-0.8045,-0.1946,-0.9136,-0.6898,0.1916,0.0002
20230602144145,0.4615,0.457,0.4646,0.4665,-1.9052,-0.8128,-0.3405,-0.7402,56.63,0.5941,0.7156,-0.795,-0.1946,-0.9033,-0.6812,-0.2625,-0.0002
20230602144150,0.4675,0.494,0.4685,0.5079,-1.3174,-0.7937,0.6384,1.5024,60.58,0.7496,0.7156,-0.7854,-0.0076,-0.8517,-0.707,0.3252,0.0004
20230602144155,0.5089,0.496,0.4921,0.5098,-0.1387,-0.7842,0.6384,-0.9894,62.69,0.8274,0.7986,-0.7664,0.0859,-0.8104,-0.707,0.2984,0.0003
20230602144200,0.5286,0.534,0.5256,0.5394,-0.1382,-0.7556,1.2567,0.7549,66.44,0.983,0.7986,-0.7377,0.273,-0.7381,-0.7156,1.6073,0.0016
20230602144205,0.5335,0.526,0.5374,0.5295,-0.0201,-0.7269,0.8445,-0.491,58.96,1.1385,0.8816,-0.6996,0.273,-0.6968,-0.6812,1.0998,0.0011
20230602144210,0.5306,0.522,0.5217,0.5157,-0.4905,-0.6888,0.2778,-0.2419,56.43,1.1385,0.9646,-0.6519,-0.1011,-0.7278,-0.5693,0.7258,0.0007
20230602144215,0.5168,0.508,0.4941,0.5177,-0.2545,-0.6411,0.0717,-0.9894,56.12,1.1385,1.0477,-0.6328,-0.1011,-0.7071,-0.5521,1.1532,0.0011
20230602144220,0.5187,0.514,0.5138,0.5217,-0.2541,-0.6125,0.0202,-0.8648,74.77,1.1385,1.0477,-0.6137,-0.0076,-0.6658,-0.5521,0.9929,0.001
20230602144225,0.5227,0.508,0.5079,0.5059,-0.3621,-0.6029,-0.4435,-0.1173,65.35,1.0607,1.0477,-0.6042,-0.1011,-0.6761,-0.5263,0.6991,0.0007
20230602144230,0.5069,0.537,0.5138,0.5502,-1.0704,-0.5839,0.6384,1.6893,69.96,1.1385,1.1307,-0.5755,-0.0076,-0.6245,-0.5177,1.1665,0.0011
20230602144235,0.5513,0.538,0.5295,0.5374,0.2288,-0.5552,0.1232,-0.3042,75.46,1.1385,1.1307,-0.566,0.0859,-0.5935,-0.5263,0.9128,0.0009
20230602144240,0.5385,0.538,0.5236,0.5512,-0.3613,-0.5362,0.3808,-0.2419,75.23,1.1385,1.1307,-0.5469,0.1794,-0.5522,-0.5263,0.5388,0.0006
20230602144245,0.5523,0.538,0.5413,0.5472,0.1118,-0.5171,0.1747,-0.8648,73.11,1.1385,1.1307,-0.5278,0.273,-0.5109,-0.5263,0.4587,0.0005
20230602144250,0.5483,0.562,0.5472,0.5512,-0.1238,-0.5076,0.2262,-0.8648,72.33,1.1385,1.1307,-0.4992,0.1794,-0.5006,-0.4833,0.1115,0.0002
20230602144255,0.5483,0.548,0.5531,0.5492,-0.1155,-0.4694,-0.0314,-0.9894,70.79,1.1385,1.2137,-0.4706,0.1794,-0.4696,-0.4574,0.2183,0.0003
20230602144300,0.5503,0.594,0.5591,0.6063,0.3592,-0.4312,1.2567,2.4991,72.94,1.2941,1.2137,-0.442,0.3665,-0.3974,-0.466,1.1799,0.0012
20230602144305,0.6075,0.605,0.5965,0.6004,0.3596,-0.3931,0.896,-0.7402,70.72,1.3718,1.2967,-0.3943,0.273,-0.3664,-0.4058,1.073,0.0011
20230602144310,0.6174,0.604,0.6063,0.6004,0.0048,-0.3549,0.6899,-1.114,66.15,1.3718,1.2967,-0.3561,0.273,-0.3251,-0.3714,1.0196,0.001
20230602144315,0.5937,0.638,0.5984,0.6368,0.3616,-0.3072,1.4113,1.1909,74.89,1.5274,1.3797,-0.3179,0.3665,-0.2631,-0.3542,1.7275,0.0017
20230602144320,0.6341,0.622,0.6122,0.6181,0.8365,-0.2691,0.6899,0.0696,73.21,1.5274,1.4627,-0.2798,0.273,-0.2425,-0.3025,0.8727,0.0009
20230602144325,0.6193,0.64,0.624,0.6516,0.8577,-0.2214,1.3082,1.004,76.56,1.6829,1.4627,-0.2321,0.3665,-0.1702,-0.2767,1.5004,0.0015
20230602144330,0.6529,0.648,0.6516,0.6555,-0.2137,-0.1832,1.2052,-0.8648,76.56,1.7607,1.5458,-0.1939,0.5535,-0.0876,-0.2767,1.3669,0.0013
20230602144335,0.6568,0.66,0.6368,0.6437,0.5016,-0.1546,0.7415,-0.3665,77.78,1.7607,1.6288,-0.1653,0.5535,-0.0566,-0.2509,1.26,0.0012
20230602144340,0.6341,0.63,0.6339,0.6378,0.3831,-0.126,0.4323,-0.7402,70.89,1.6829,1.6288,-0.1366,0.647,-0.005,-0.2423,1.1265,0.0011
20230602144345,0.6578,0.654,0.6516,0.6516,0.1455,-0.0974,0.6384,-0.2419,77.1,1.6829,1.7118,-0.108,0.7405,0.0466,-0.2337,1.3402,0.0013
20230602144350,0.6529,0.662,0.6535,0.6457,0.504,-0.0688,0.3293,-0.7402,73.3,1.6829,1.7118,-0.0794,0.647,0.057,-0.1907,0.4854,0.0005
20230602144355,0.6548,0.646,0.6476,0.6516,0.8779,-0.0402,0.3293,-0.7402,75.48,1.6052,1.7118,-0.0412,0.647,0.0983,-0.1563,0.6457,0.0007
20230602144400,0.6529,0.662,0.6516,0.6732,0.5199,-0.002,0.6899,0.2565,77.43,1.6052,1.7118,-0.0126,0.647,0.1292,-0.1304,0.9395,0.0009
20230602144405,0.6746,0.702,0.6693,0.7126,0.0417,0.0361,1.5143,1.3778,81.44,1.7607,1.7118,0.0446,0.647,0.1912,-0.0788,0.9796,0.001
20230602144410,0.714,0.706,0.7047,0.7067,0.2813,0.0743,1.1536,-0.7402,74.06,1.8385,1.7948,0.0828,0.7405,0.2531,-0.0616,1.1532,0.0011
20230602144415,0.714,0.702,0.7087,0.6988,0.7604,0.1124,0.7415,-0.6156,73.36,1.8385,1.7948,0.121,0.647,0.2738,-0.01,0.5923,0.0006
20230602144420,0.7002,0.702,0.6919,0.7106,0.0426,0.1506,0.8445,-0.3665,74.78,1.8385,1.8778,0.1591,0.647,0.3151,0.0244,0.6991,0.0007
20230602144425,0.712,0.704,0.7008,0.7028,-0.544,0.1792,0.4839,-0.6156,67.01,1.7607,1.8778,0.1973,0.5535,0.3357,0.0761,0.7525,0.0008
20230602144430,0.7041,0.71,0.7126,0.7185,0.5387,0.2174,0.6899,-0.1173,76.29,1.7607,1.8778,0.2355,0.3665,0.3357,0.1449,1.0463,0.001
20230602144435,0.7199,0.718,0.7185,0.7146,-0.3024,0.246,0.4323,-0.8648,69.51,1.7607,1.8778,0.2736,0.0859,0.3151,0.231,0.8059,0.0008
20230602144440,0.716,0.72,0.7244,0.7224,-0.1819,0.2841,0.4323,-0.6156,70.24,1.7607,1.8778,0.3022,0.0859,0.3461,0.2568,0.9929,0.001
20230602144445,0.7239,0.72,0.7264,0.7205,-0.3014,0.3128,0.2262,-0.9894,74.68,1.6829,1.8778,0.3309,0.0859,0.377,0.2826,0.8861,0.0009
20230602144450,0.7219,0.72,0.7205,0.7185,0.0597,0.3318,0.0717,-0.9894,76.62,1.6052,1.7948,0.3595,-0.1011,0.3667,0.3428,0.5656,0.0006
20230602144455,0.7179,0.78,0.7264,0.7894,0.9136,0.3795,1.6689,3.3713,83.02,1.7607,1.7948,0.3977,0.1794,0.47,0.3256,0.9929,0.001
20230602144500,0.7909,0.8,0.7933,0.8031,1.277,0.4272,1.7719,-0.2419,86.36,1.9163,1.8778,0.4454,0.3665,0.5629,0.3342,1.26,0.0012
20230602144505,0.8047,0.8,0.7776,0.7756,0.5539,0.4654,0.8445,0.6303,76.03,1.9163,1.8778,0.474,0.46,0.6145,0.3428,0.9929,0.001
20230602144510,0.7771,0.784,0.7795,0.7815,0.5544,0.5035,0.793,-0.7402,74.34,1.9163,1.9608,0.5026,0.5535,0.6661,0.3514,0.9128,0.0009
20230602144515,0.7811,0.802,0.7874,0.8091,0.5549,0.5321,1.3597,0.6303,72.9,1.994,1.9608,0.5408,0.647,0.7281,0.3687,1.3936,0.0014
20230602144520,0.8284,0.84,0.8209,0.8366,0.4347,0.5798,1.8234,0.6303,77.97,2.0718,2.0439,0.5885,0.8341,0.821,0.3773,1.5538,0.0015
20230602144525,0.8323,0.862,0.8307,0.8652,0.7033,0.6371,2.2356,0.6926,82.88,2.2274,2.1269,0.6457,1.0211,0.9243,0.3945,1.9946,0.0019
20230602144530,0.86,0.894,0.8681,0.8839,0.4614,0.6847,2.4932,0.0696,83.33,2.3829,2.2099,0.703,1.3017,1.0482,0.3945,2.1415,0.0021
20230602144535,0.8895,0.882,0.8465,0.8504,0.5835,0.742,1.3082,1.004,75.86,2.3829,2.2929,0.7507,1.2081,1.0791,0.4547,1.7141,0.0017
20230602144540,0.8442,0.84,0.8169,0.8071,0.8268,0.7801,-0.0314,1.627,64.15,2.2274,2.2929,0.7793,1.1146,1.0895,0.4977,1.1532,0.0011
20230602144545,0.8087,0.838,0.811,0.8465,0.7061,0.8183,0.793,1.3778,68.93,2.1496,2.2929,0.8175,1.2081,1.1514,0.5149,0.7258,0.0007
20230602144550,0.8481,0.852,0.8524,0.8504,-0.0223,0.8469,0.7415,-0.8648,68.57,2.1496,2.2929,0.8461,1.2081,1.1824,0.5408,0.5923,0.0006
20230602144555,0.8521,0.844,0.8425,0.8445,0.3642,0.8851,0.3808,-0.7402,67.8,2.0718,2.2929,0.8843,1.1146,1.203,0.5924,0.8861,0.0009
20230602144600,0.8521,0.855,0.8445,0.8543,1.0995,0.9232,0.4323,-0.491,69.06,1.994,2.2099,0.9224,1.0211,1.2237,0.644,0.9395,0.0009
20230602144605,0.856,0.858,0.8563,0.8642,1.0999,0.9614,0.4839,-0.491,62.67,1.9163,2.2099,0.9606,0.9276,1.2443,0.6957,0.6991,0.0007
20230602144610,0.8698,0.86,0.8602,0.8583,0.2444,0.99,0.1747,-0.7402,59.59,1.8385,2.1269,0.9892,0.8341,1.2547,0.7387,0.245,0.0003
20230602144615,0.86,0.858,0.8287,0.8268,0.3669,1.0091,-0.7527,0.8794,58.78,1.6829,2.0439,1.0178,0.647,1.2443,0.7989,-0.5696,-0.0005
20230602144620,0.8284,0.818,0.811,0.8051,0.4895,1.0281,-0.8042,0.2565,53.85,1.4496,1.9608,1.0369,0.3665,1.203,0.8678,-1.1172,-0.001
20230602144625,0.8107,0.804,0.7972,0.8091,-0.3514,1.0472,-0.8042,-0.8648,50.0,1.2941,1.8778,1.0655,0.0859,1.1721,0.9452,-0.6097,-0.0005
20230602144630,0.8107,0.8,0.8051,0.7953,0.2633,1.0567,-0.392,-0.2419,42.34,1.0607,1.7118,1.0846,-0.2882,1.1101,1.0313,-0.2091,-0.0002
20230602144635,0.7968,0.788,0.7638,0.7756,0.6322,1.0663,0.1747,0.1319,32.83,0.8274,1.5458,1.0751,-0.1946,1.1204,1.0054,-1.0104,-0.0009
20230602144640,0.7751,0.776,0.7835,0.7756,-0.3506,1.0663,0.1747,-1.114,27.64,0.6719,1.3797,1.0655,-0.1946,1.1101,0.9968,-1.0638,-0.001
20230602144645,0.7771,0.808,0.7854,0.8169,0.1417,1.0758,-0.8557,1.5024,43.31,0.5941,1.2137,1.0846,-0.2882,1.1101,1.0313,-0.4227,-0.0004
20230602144650,0.8185,0.812,0.7913,0.7953,0.2656,1.0758,-0.289,0.2565,47.41,0.5163,1.1307,1.0846,-0.2882,1.1101,1.0313,-0.8501,-0.0008
20230602144655,0.7968,0.84,0.8051,0.8248,0.2845,1.0854,-1.0103,0.7549,45.05,0.5163,0.9646,1.0846,-0.2882,1.1101,1.0313,-0.583,-0.0005
20230602144700,0.8264,0.824,0.813,0.8031,-0.9501,1.0854,-0.4435,0.2565,40.0,0.4385,0.8816,1.0751,-0.2882,1.0998,1.0226,-0.7967,-0.0007
20230602144705,0.8264,0.816,0.8012,0.8209,0.4094,1.0854,-0.9073,0.0073,45.24,0.4385,0.7986,1.0655,-0.3817,1.0688,1.0313,-0.1289,-0.0001
20230602144710,0.8225,0.812,0.7992,0.815,0.1629,1.0758,-0.8042,-0.7402,41.94,0.4385,0.7156,1.056,-0.4752,1.0378,1.0399,0.0848,0.0001
20230602144715,0.8166,0.814,0.8051,0.7953,0.2873,1.0567,-0.392,0.1319,36.43,0.3608,0.6326,1.0369,-0.4752,1.0172,1.0226,-0.2358,-0.0002
20230602144720,0.7968,0.822,0.8051,0.8228,-0.4537,1.0472,-1.0618,0.6303,43.57,0.3608,0.6326,1.0465,-0.5687,1.0069,1.0485,0.3252,0.0004
20230602144725,0.8245,0.828,0.813,0.8366,0.3018,1.0567,-0.7527,-0.2419,51.91,0.3608,0.5496,1.0369,-0.5687,0.9965,1.0399,0.7792,0.0008
20230602144730,0.8383,0.828,0.8209,0.811,0.0542,1.0472,-0.8557,0.5057,51.13,0.3608,0.5496,1.0274,-0.5687,0.9862,1.0313,0.432,0.0005
20230602144735,0.8126,0.81,0.8071,0.8189,0.5508,1.0377,-1.1133,-0.6156,51.85,0.283,0.4665,1.0274,-0.6622,0.9656,1.0485,-0.0221,0.0
20230602144740,0.8087,0.811,0.815,0.8189,-0.0694,1.0281,-1.0618,-1.114,54.69,0.283,0.4665,1.0178,-0.7558,0.9346,1.0571,0.2717,0.0003
20230602144745,0.8185,0.818,0.8248,0.8238,0.0557,1.0186,-0.8557,-0.8025,60.17,0.283,0.3835,1.0083,-0.8493,0.9036,1.0657,-0.0621,-0.0
20230602144750,0.8185,0.83,0.8268,0.8307,-0.1918,1.0091,-0.6496,-0.6779,61.29,0.283,0.3835,0.9987,-0.9428,0.8726,1.0743,0.3252,0.0004
20230602144755,0.8363,0.832,0.8386,0.8386,0.3121,1.0091,-0.4435,-0.6156,55.14,0.3608,0.3835,0.9987,-0.9428,0.8726,1.0743,0.1916,0.0002
20230602144800,0.8402,0.852,0.8484,0.8406,-0.06,1.0091,-0.392,-0.9894,61.86,0.3608,0.3835,1.0083,-0.9428,0.883,1.0829,0.2984,0.0003
20230602144805,0.8422,0.844,0.8228,0.815,0.6872,1.0091,-1.0618,0.5057,47.37,0.283,0.3835,1.0083,-0.9428,0.883,1.0829,0.2183,0.0003
20230602144810,0.8166,0.838,0.8209,0.8307,0.0657,1.0186,-0.7012,-0.1173,57.61,0.283,0.3835,1.0178,-0.9428,0.8933,1.0915,0.0581,0.0001
20230602144815,0.8323,0.836,0.8189,0.8199,0.5641,1.0186,-0.9588,-0.4288,49.72,0.283,0.3835,1.0274,-1.0363,0.883,1.1173,-0.2758,-0.0002
20230602144820,0.8107,0.812,0.811,0.8051,0.0669,1.0281,-0.8042,-0.1796,47.31,0.1274,0.3005,1.0369,-1.1298,0.8726,1.1431,-0.1289,-0.0001
20230602144825,0.8067,0.844,0.815,0.8366,0.3259,1.0472,-0.7012,0.8794,60.61,0.2052,0.3005,1.0465,-1.1298,0.883,1.1517,0.1916,0.0002
20230602144830,0.8383,0.828,0.8091,0.8091,0.826,1.0377,-0.8557,0.6303,46.46,0.1274,0.2175,1.0465,-1.2234,0.8623,1.1689,-0.1823,-0.0001
20230602144835,0.8028,0.798,0.7776,0.7776,0.8264,1.0377,-0.0314,0.8794,36.11,-0.0281,0.2175,1.0369,-1.0363,0.8933,1.1259,-0.6765,-0.0006
20230602144840,0.7791,0.768,0.7618,0.7559,0.0776,1.0186,0.4323,0.2565,36.79,-0.1837,0.1345,1.0274,-0.7558,0.9449,1.0657,-1.0638,-0.001
20230602144845,0.7574,0.766,0.7598,0.7697,0.078,1.0091,0.0202,-0.2419,38.53,-0.3392,0.0514,1.0083,-0.6622,0.9449,1.0313,-0.9837,-0.0009
20230602144850,0.7712,0.774,0.7795,0.7736,0.0784,0.9995,-0.1344,-0.8648,39.64,-0.417,-0.0316,0.9987,-0.5687,0.9552,1.0054,-0.9569,-0.0009
20230602144855,0.7751,0.764,0.7657,0.7579,0.4639,0.99,0.2262,-0.1173,35.62,-0.4948,-0.1976,0.9892,-0.4752,0.9656,0.9796,-0.8234,-0.0007
20230602144900,0.7732,0.762,0.7598,0.7638,0.7147,0.9804,0.0202,-0.7402,35.34,-0.5725,-0.2806,0.9797,-0.3817,0.9759,0.9538,-0.9569,-0.0009
20230602144905,0.7653,0.774,0.7736,0.7805,0.3393,0.9709,-0.4951,-0.055,37.76,-0.4948,-0.2806,0.9606,-0.3817,0.9552,0.9366,-0.583,-0.0005
20230602144910,0.7821,0.776,0.7795,0.7776,0.4651,0.9518,-0.4951,-0.9271,36.78,-0.4948,-0.3636,0.9606,-0.3817,0.9552,0.9366,-0.4227,-0.0004
20230602144915,0.7791,0.774,0.7795,0.7756,-0.1608,0.9518,-0.4435,-0.9894,40.83,-0.4948,-0.3636,0.9415,-0.3817,0.9346,0.9194,-0.8768,-0.0008
20230602144920,0.7495,0.756,0.748,0.752,0.5913,0.9327,0.0717,0.3811,32.3,-0.5725,-0.4467,0.932,-0.2882,0.9449,0.8936,-0.8234,-0.0007
20230602144925,0.7535,0.748,0.7067,0.6969,-0.0283,0.9041,1.3597,2.3745,26.94,-0.8059,-0.5297,0.8938,-0.0076,0.9656,0.8075,-1.1439,-0.001
20230602144930,0.6982,0.691,0.6919,0.6831,0.4752,0.8755,1.5658,-0.2419,27.04,-1.0392,-0.6127,0.8652,0.273,0.9965,0.7301,-1.0371,-0.0009
20230602144935,0.6716,0.698,0.6693,0.685,1.1036,0.8374,1.3082,-0.9894,17.92,-1.1947,-0.7787,0.827,0.46,0.9965,0.6612,-1.1973,-0.0011
20230602144940,0.6864,0.692,0.6929,0.7028,0.0995,0.8087,0.6899,0.0073,26.52,-1.1947,-0.8617,0.7888,0.46,0.9552,0.6268,-1.0104,-0.0009
20230602144945,0.6982,0.702,0.7028,0.6929,0.4767,0.7706,0.7415,-0.491,29.33,-1.2725,-0.9448,0.7602,0.46,0.9243,0.601,-0.9302,-0.0008
20230602144950,0.6943,0.682,0.6732,0.6634,0.477,0.742,1.3597,0.7549,28.24,-1.3503,-1.0278,0.7221,0.5535,0.9036,0.5494,-1.411,-0.0013
20230602144955,0.6647,0.658,0.6516,0.6516,1.1307,0.6943,1.4113,-0.3665,21.96,-1.5058,-1.1938,0.6839,0.7405,0.9036,0.4805,-1.7983,-0.0016
20230602145000,0.6529,0.64,0.6063,0.5965,1.1334,0.6371,2.5448,2.3745,16.17,-1.7392,-1.2768,0.6266,1.1146,0.9243,0.36,-2.5061,-0.0023
20230602145005,0.5976,0.616,0.5984,0.6004,0.502,0.5894,2.1841,-0.8648,18.5,-1.8947,-1.4429,0.5694,1.2081,0.883,0.2912,-2.426,-0.0022
20230602145010,0.6016,0.607,0.6063,0.6191,-0.0031,0.5417,1.4628,0.0696,22.47,-1.9725,-1.6089,0.5312,1.2081,0.8417,0.2568,-1.8517,-0.0017
20230602145015,0.6203,0.62,0.624,0.626,0.6293,0.494,0.9991,-0.6779,19.46,-1.9725,-1.6919,0.4931,1.3017,0.821,0.2052,-1.0104,-0.0009
20230602145020,0.6272,0.628,0.624,0.626,0.1241,0.4654,0.8445,-1.114,19.69,-1.9725,-1.7749,0.4549,1.3017,0.7797,0.1707,-0.8234,-0.0007
20230602145025,0.641,0.681,0.6457,0.6909,0.8942,0.4463,-0.9588,2.9975,36.48,-1.6614,-1.7749,0.4358,1.2081,0.7384,0.1707,0.0313,0.0001
20230602145030,0.6923,0.68,0.6417,0.6437,0.389,0.4177,0.1232,1.8762,33.92,-1.6614,-1.7749,0.4072,1.1146,0.6868,0.1621,-0.8501,-0.0008
20230602145035,0.645,0.652,0.6476,0.6496,-0.4983,0.3986,-0.1344,-0.7402,41.78,-1.5836,-1.7749,0.3786,1.0211,0.6352,0.1535,-0.6364,-0.0006
20230602145040,0.6509,0.65,0.6555,0.6535,-0.6249,0.3795,-0.3405,-0.8648,44.68,-1.4281,-1.6919,0.3595,0.9276,0.5939,0.1535,-0.1823,-0.0001
20230602145045,0.6548,0.678,0.6594,0.687,0.7702,0.3604,-0.9073,1.004,50.32,-1.2725,-1.6089,0.3309,0.647,0.5009,0.1793,0.432,0.0005
20230602145050,0.6805,0.672,0.6654,0.6791,-0.7511,0.3318,-0.9588,-0.6156,46.05,-1.117,-1.5259,0.3118,0.3665,0.4183,0.2138,1.073,0.0011
20230602145055,0.6805,0.726,0.6693,0.6988,0.5232,0.3128,-0.3405,0.1319,50.96,-0.9614,-1.4429,0.2927,0.0859,0.3357,0.2482,1.2867,0.0013
20230602145100,0.7022,0.692,0.6949,0.6909,0.7783,0.2937,-0.4435,-0.6156,54.79,-0.8059,-1.3599,0.2736,-0.1946,0.2531,0.2826,0.9261,0.0009
20230602145105,0.6923,0.774,0.7008,0.7835,0.7792,0.3032,1.9265,4.7417,67.91,-0.417,-1.1938,0.2927,0.273,0.377,0.2138,2.088,0.002
20230602145110,0.785,0.81,0.7835,0.8189,0.6529,0.3414,2.6478,1.1286,81.92,0.0497,-0.9448,0.3309,0.8341,0.5422,0.1449,2.5688,0.0025
20230602145115,0.8205,0.822,0.815,0.8169,0.6534,0.37,2.4417,-0.9894,81.25,0.3608,-0.6127,0.3595,1.2081,0.6558,0.1019,1.6607,0.0016
20230602145120,0.8185,0.82,0.8228,0.815,0.2725,0.3986,2.2356,-0.9894,79.7,0.5941,-0.3636,0.3881,1.5822,0.7694,0.0589,2.275,0.0022
20230602145125,0.8166,0.82,0.8189,0.8189,0.6764,0.4272,2.1841,-0.8648,79.52,0.8274,-0.1146,0.4167,1.8628,0.8623,0.0331,2.2483,0.0022
20230602145130,0.8205,0.817,0.8248,0.8258,-0.3446,0.4558,2.1841,-0.6779,79.94,0.983,0.1345,0.4549,2.1433,0.9656,0.0158,2.2884,0.0022
20230602145135,0.8264,0.828,0.8307,0.8209,0.2948,0.4844,1.9265,-0.8025,73.74,1.0607,0.3005,0.5026,2.2369,1.0378,0.0417,1.7675,0.0017
20230602145140,0.8225,0.813,0.7972,0.815,0.8073,0.5321,1.5143,-0.7402,86.86,1.1385,0.4665,0.5503,2.2369,1.0895,0.0847,1.7942,0.0017
20230602145145,0.8166,0.806,0.7992,0.7894,0.1683,0.5798,0.5869,0.5057,77.73,1.0607,0.6326,0.598,2.0498,1.0998,0.1621,1.1799,0.0012
20230602145150,0.7909,0.796,0.7992,0.8051,0.0407,0.6275,0.7415,-0.1173,78.73,1.0607,0.7156,0.6457,1.9563,1.1308,0.2224,1.5004,0.0015
20230602145155,0.7988,0.788,0.7913,0.7815,-0.4633,0.6657,-0.0829,0.3811,68.6,0.983,0.7986,0.6839,1.7693,1.1308,0.2912,-0.0755,-0.0
20230602145200,0.787,0.785,0.7894,0.7815,0.9474,0.7038,-0.289,-1.114,70.8,0.8274,0.7986,0.7221,1.4887,1.1101,0.3773,-0.5563,-0.0005
20230602145205,0.783,0.796,0.7913,0.7972,-0.2062,0.742,-0.0829,-0.1173,70.33,0.8274,0.7986,0.7411,1.3952,1.1101,0.4117,-0.3159,-0.0003
