Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,return,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
2023-06-02 15:18:15,397.3,397.33,397.21,397.33,5432469.0,397.2,0.13,0.03,0.00755096904101471,60.0,0.06,0.04,397.19,0.15,397.49,396.89,0.19,0.0005
2023-06-02 15:18:20,397.33,397.38,397.29,397.34,7018231.0,397.2,0.14,0.01,0.002516799637586331,65.19,0.06,0.04,397.19,0.15,397.49,396.89,0.27,0.0007
2023-06-02 15:18:25,397.34,397.41,397.3200000000001,397.35,6345839.0,397.21,0.14,0.01,0.0025167362963873785,58.77,0.06,0.05,397.2,0.15,397.5,396.9,0.18,0.0005
2023-06-02 15:18:30,397.35,397.355,397.25,397.31,7938358.0,397.21,0.1,0.04,-0.010066691833399144,56.41,0.06,0.05,397.21,0.16,397.53,396.89,0.28,0.0007
2023-06-02 15:18:35,397.3,397.31,397.27,397.31,6578907.0,397.22,0.09,0.0,0.0,57.39,0.06,0.05,397.22,0.15,397.52,396.92,0.2,0.0005
2023-06-02 15:18:40,397.31,397.31,397.02,397.16,7487702.0,397.22,0.06,0.15,-0.037753894943493016,53.66,0.04,0.05,397.22,0.15,397.52,396.92,-0.16,-0.0004
2023-06-02 15:18:45,397.16,397.16,397.08,397.08,5446931.0,397.22,0.14,0.08,-0.02014301540941288,46.28,0.02,0.04,397.23,0.15,397.53,396.93,-0.46,-0.0012
2023-06-02 15:18:50,397.08,397.17,397.02,397.02,4085873.0,397.23,0.21,0.06,-0.015110305228160925,49.56,0.0,0.03,397.23,0.14,397.51,396.95,-0.37,-0.0009
2023-06-02 15:18:55,397.01,397.13,397.0,397.13,5907038.0,397.24,0.11,0.11,0.027706412775185818,50.86,-0.0,0.03,397.23,0.14,397.51,396.95,-0.22,-0.0006
2023-06-02 15:19:00,397.13,397.13,397.065,397.13,4090461.0,397.24,0.11,0.0,0.0,40.0,-0.01,0.02,397.23,0.14,397.51,396.95,-0.17,-0.0004
2023-06-02 15:19:05,397.13,397.26,397.02,397.02,6818005.0,397.23,0.21,0.11,-0.027698738448367344,19.049999999999997,-0.02,0.01,397.22,0.15,397.52,396.92,-0.31,-0.0008
2023-06-02 15:19:10,397.02,397.095,397.02,397.03,5910022.0,397.23,0.2,0.01,0.0025187647977320538,24.290000000000006,-0.03,0.0,397.22,0.15,397.52,396.92,-0.31,-0.0008
2023-06-02 15:19:15,397.03,397.1,397.02,397.06,6592470.0,397.23,0.17,0.03,0.007556104072747871,28.989999999999995,-0.03,-0.0,397.22,0.15,397.52,396.92,-0.29,-0.0007
2023-06-02 15:19:20,397.06,397.11,397.05,397.06,7048137.0,397.22,0.16,0.0,0.0,31.25,-0.04,-0.01,397.22,0.15,397.52,396.92,-0.25,-0.0006
2023-06-02 15:19:25,397.07,397.1,397.03,397.1,5461255.0,397.23,0.13,0.04,0.010074044225061307,32.31,-0.04,-0.02,397.22,0.15,397.52,396.92,-0.21,-0.0005
2023-06-02 15:19:30,397.1,397.15,397.045,397.045,7510748.0,397.22,0.18,0.055,-0.013850415512461911,28.78,-0.04,-0.02,397.2,0.16,397.52,396.88,-0.115,-0.0003
2023-06-02 15:19:35,397.05,397.05,396.95,396.95,5007641.0,397.21,0.26,0.095,-0.02392675893161389,24.36,-0.05,-0.03,397.17,0.14,397.45,396.89,-0.13,-0.0003
2023-06-02 15:19:40,396.99,396.99,396.68,396.7,7512205.0,397.16,0.46,0.25,-0.0629802242095967,19.189999999999998,-0.08,-0.04,397.14,0.17,397.48,396.8,-0.32,-0.0008
2023-06-02 15:19:45,396.7,396.7,396.52,396.52,7741508.0,397.11,0.59,0.18,-0.045374338290904426,16.239999999999995,-0.11,-0.05,397.1,0.21,397.52,396.68,-0.61,-0.0015
2023-06-02 15:19:50,396.49,396.53,396.42,396.42,8198461.0,397.05,0.63,0.1,-0.025219408857046766,16.959999999999994,-0.14,-0.07,397.05,0.25,397.55,396.55,-0.71,-0.0018
2023-06-02 15:19:55,396.38,396.43,396.29,396.36,8217019.0,397.0,0.64,0.06,-0.01513546238837149,17.269999999999996,-0.17,-0.09,397.0,0.29,397.58,396.42,-0.66,-0.0017
2023-06-02 15:20:00,396.36,396.38,396.25,396.25,6853792.0,396.95,0.7,0.11,-0.02775254818851991,16.519999999999996,-0.2,-0.11,396.95,0.32,397.59,396.31,-0.78,-0.002
2023-06-02 15:20:05,396.185,396.185,396.07,396.07,6626110.0,396.89,0.82,0.18,-0.045425867507886686,6.560000000000002,-0.24,-0.14,396.89,0.36,397.61,396.17,-0.99,-0.0025
2023-06-02 15:20:10,396.07,396.2,396.07,396.2,7541909.0,396.83,0.63,0.13,0.03282248087459472,15.560000000000002,-0.25,-0.16,396.83,0.38,397.59,396.07,-0.86,-0.0022
2023-06-02 15:20:15,396.18,396.18,396.07,396.14,8457121.0,396.76,0.62,0.06,-0.015143866733968725,16.150000000000006,-0.27,-0.18,396.77,0.39,397.55,395.99,-0.96,-0.0024
2023-06-02 15:20:20,396.07,396.17,396.07,396.17,6857621.0,396.7,0.53,0.03,0.007573080224165807,17.42,-0.27,-0.2,396.72,0.4,397.52,395.92,-0.875,-0.0022
2023-06-02 15:20:25,396.17,396.19,396.1,396.1,7555487.0,396.64,0.54,0.07,-0.017669182421686802,14.709999999999994,-0.28,-0.22,396.67,0.42,397.51,395.83,-0.85,-0.0021
2023-06-02 15:20:30,396.18,396.21,396.14,396.18,5497175.0,396.61,0.43,0.08,0.020196919969706073,19.439999999999998,-0.27,-0.23,396.63,0.42,397.47,395.79,-0.52,-0.0013
2023-06-02 15:20:35,396.18,396.19000000000005,396.13,396.18,7558949.0,396.58,0.4,0.0,0.0,17.14,-0.27,-0.24,396.58,0.42,397.42,395.74,-0.34,-0.0009
2023-06-02 15:20:40,396.18,396.22,396.14,396.17,6872274.0,396.53,0.36,0.01,-0.0025241052047042523,17.709999999999994,-0.26,-0.24,396.54,0.41,397.36,395.72,-0.25,-0.0006
2023-06-02 15:20:45,396.16,396.39,396.16,396.39,6643789.0,396.51,0.12,0.22,0.055531716182444235,31.08,-0.23,-0.24,396.5,0.39,397.28,395.72,0.03,0.0001
2023-06-02 15:20:50,396.39,396.47,396.24,396.25,7102487.0,396.47,0.22,0.14,-0.03531875173440335,33.58,-0.22,-0.23,396.47,0.37,397.21,395.73,0.0,0.0
2023-06-02 15:20:55,396.25,396.42,396.25,396.36,7340909.0,396.45,0.09,0.11,0.02776025236592705,43.85,-0.2,-0.23,396.43,0.35,397.13,395.73,0.29,0.0007
2023-06-02 15:21:00,396.32,396.37,396.31,396.37,5737446.0,396.42,0.05,0.01,0.0025229589262210084,47.93,-0.18,-0.22,396.4,0.31,397.02,395.78,0.17,0.0004
2023-06-02 15:21:05,396.42,396.54,396.36,396.52,6886057.0,396.39,0.13,0.15,0.03784342911925531,56.15,-0.15,-0.2,396.37,0.27,396.91,395.83,0.38,0.001
2023-06-02 15:21:10,396.46,396.54,396.46,396.52,6886726.0,396.37,0.15,0.0,0.0,61.34,-0.13,-0.19,396.34,0.22,396.78,395.9,0.35,0.0009
2023-06-02 15:21:15,396.52,396.58,396.38,396.46,8264530.0,396.34,0.12,0.06,-0.015131645314236941,68.22,-0.11,-0.17,396.32,0.17,396.66,395.98,0.36,0.0009
2023-06-02 15:21:20,396.45,396.49,396.27,396.44,6887548.0,396.32,0.12,0.02,-0.0050446451092089895,62.5,-0.1,-0.16,396.3,0.15,396.6,396.0,0.26,0.0007
2023-06-02 15:21:25,396.44,396.615,396.43,396.61,7126506.0,396.32,0.29,0.17,0.042881646655246186,71.96000000000001,-0.08,-0.14,396.31,0.16,396.63,395.99,0.43,0.0011
2023-06-02 15:21:30,396.61,396.61,396.53,396.55,6439248.0,396.32,0.23,0.06,-0.015128211593251617,67.27000000000001,-0.06,-0.13,396.31,0.16,396.63,395.99,0.38,0.001
2023-06-02 15:21:35,396.55,396.64,396.55,396.62,6439705.0,396.33,0.29,0.07,0.017652250661948088,73.64,-0.04,-0.11,396.33,0.18,396.69,395.97,0.23,0.0006
2023-06-02 15:21:40,396.62,396.73,396.62,396.7,4830102.0,396.34,0.36,0.08,0.020170440219846597,73.64,-0.02,-0.09,396.35,0.2,396.75,395.95,0.45,0.0011
2023-06-02 15:21:45,396.7,396.77,396.67,396.73,6671073.0,396.36,0.37,0.03,0.007562389715154438,74.34,-0.0,-0.07,396.38,0.2,396.78,395.98,0.37,0.0009
2023-06-02 15:21:50,396.73,396.82,396.71,396.78,6441514.0,396.39,0.39,0.05,0.012603029768354368,76.07,0.02,-0.05,396.41,0.21,396.83,395.99,0.41,0.001
2023-06-02 15:21:55,396.78,396.92,396.78,396.89,7828733.0,396.43,0.46,0.11,0.0277231715308357,73.58,0.04,-0.04,396.45,0.23,396.91,395.99,0.37,0.0009
2023-06-02 15:22:00,396.89,396.97,396.89,396.97,6909789.0,396.47,0.5,0.08,0.020156718486230574,86.0,0.06,-0.02,396.49,0.25,396.99,395.99,0.45,0.0011
2023-06-02 15:22:05,396.97,397.06,396.94,397.05,8062069.0,396.52,0.53,0.08,0.020152656372007804,85.57,0.09,0.0,396.54,0.26,397.06,396.02,0.59,0.0015
2023-06-02 15:22:10,397.05,397.05,396.9,396.99,8753716.0,396.57,0.42,0.06,-0.015111446921045601,80.39,0.1,0.02,396.58,0.26,397.1,396.06,0.55,0.0014
2023-06-02 15:22:15,396.97,397.01,396.93,397.0,7832885.0,396.61,0.39,0.01,0.0025189551374094066,77.27,0.11,0.04,396.62,0.26,397.14,396.1,0.39,0.001
2023-06-02 15:22:20,397.0,397.07,396.98,397.07,8294148.0,396.65,0.42,0.07,0.01763224181359213,78.95,0.13,0.06,396.66,0.26,397.18,396.14,0.52,0.0013
2023-06-02 15:22:25,397.105,397.16,397.06,397.08,7612344.0,396.7,0.38,0.01,0.002518447628885312,84.44,0.13,0.07,396.7,0.27,397.24,396.16,0.46,0.0012
2023-06-02 15:22:30,397.08,397.08,396.93,396.95,6000064.0,396.72,0.23,0.13,-0.03273899466101904,75.25,0.13,0.08,396.73,0.25,397.23,396.23,0.25,0.0006
2023-06-02 15:22:35,396.95,397.06,396.93,397.04,5077232.0,396.76,0.28,0.09,0.02267288071546858,73.12,0.13,0.09,396.77,0.24,397.25,396.29,0.31,0.0008
2023-06-02 15:22:40,397.06,397.215,397.06,397.19,6231536.0,396.79,0.4,0.15,0.03777956880919309,81.37,0.14,0.1,396.81,0.24,397.29,396.33,0.41,0.001
2023-06-02 15:22:45,397.12,397.17,397.08,397.11,6000992.0,396.82,0.29,0.08,-0.02014149399531817,73.78999999999999,0.14,0.11,396.84,0.24,397.32,396.36,0.22,0.0006
2023-06-02 15:22:50,397.11,397.2,397.1,397.155,4154674.0,396.85,0.3,0.045,0.011331872780839802,72.86,0.15,0.12,396.87,0.24,397.35,396.39,0.185,0.0005
2023-06-02 15:22:55,397.155,397.25,397.15,397.21,4388141.0,396.88,0.33,0.055,0.013848497438040397,73.53,0.15,0.12,396.91,0.23,397.37,396.45,0.16,0.0004
2023-06-02 15:23:00,397.21,397.33,397.21,397.33,7623461.0,396.93,0.4,0.12,0.030210719770407124,75.23,0.16,0.13,396.95,0.22,397.39,396.51,0.34,0.0009
2023-06-02 15:23:05,397.33,397.4,397.3,397.33,6931175.0,396.97,0.36,0.0,0.0,72.45,0.17,0.14,396.99,0.22,397.43,396.55,0.33,0.0008
2023-06-02 15:23:10,397.33,397.39,397.33,397.38,6469522.0,397.01,0.37,0.05,0.012583998187909451,71.58,0.18,0.15,397.03,0.21,397.45,396.61,0.31,0.0008
2023-06-02 15:23:15,397.38,397.57,397.38,397.57,7856561.0,397.06,0.51,0.19,0.04781317630480064,74.53,0.2,0.16,397.08,0.22,397.52,396.64,0.49,0.0012
2023-06-02 15:23:20,397.57,397.59,397.51,397.51,5778184.0,397.1,0.41,0.06,-0.015091681967960291,74.53,0.21,0.17,397.12,0.22,397.56,396.68,0.56,0.0014
2023-06-02 15:23:25,397.52,397.53,397.44,397.53,6479839.0,397.13,0.4,0.02,0.005031319966786185,74.77,0.21,0.18,397.16,0.22,397.6,396.72,0.49,0.0012
2023-06-02 15:23:30,397.53,397.55,397.36,397.42,6482654.0,397.16,0.26,0.11,-0.02767086760746551,65.77000000000001,0.21,0.18,397.19,0.21,397.61,396.77,0.23,0.0006
2023-06-02 15:23:35,397.46,397.49,397.43,397.46,4631250.0,397.19,0.27,0.04,0.010064918725771754,66.67,0.2,0.19,397.22,0.21,397.64,396.8,0.35,0.0009
2023-06-02 15:23:40,397.46,397.53,397.445,397.445,6253133.0,397.22,0.22,0.015,-0.0037739646756906886,74.15,0.19,0.19,397.24,0.2,397.64,396.84,0.29,0.0007
2023-06-02 15:23:45,397.48,397.55,397.4500000000001,397.48,6022085.0,397.24,0.24,0.035,0.008806249921389231,72.68,0.19,0.19,397.26,0.2,397.66,396.86,0.27,0.0007
2023-06-02 15:23:50,397.48,397.48,397.38,397.38,6949052.0,397.26,0.12,0.1,-0.025158498540811536,60.33,0.18,0.19,397.28,0.2,397.68,396.88,0.05,0.0001
2023-06-02 15:23:55,397.39,397.44,397.39,397.41,7651747.0,397.29,0.12,0.03,0.00754944889023168,67.24000000000001,0.16,0.18,397.3,0.19,397.68,396.92,0.08,0.0002
2023-06-02 15:24:00,397.37,397.43,397.35,397.39,6959013.0,397.31,0.08,0.02,-0.0050325859943245455,63.91,0.15,0.17,397.32,0.18,397.68,396.96,0.01,0.0
2023-06-02 15:24:05,397.39,397.4450000000001,397.345,397.4450000000001,5799558.0,397.33,0.12,0.055,0.013840308009793745,63.91,0.15,0.17,397.34,0.17,397.68,397.0,-0.125,-0.0003
2023-06-02 15:24:10,397.4450000000001,397.4450000000001,397.37,397.38,6031835.0,397.35,0.03,0.065,-0.016354464139722857,53.16,0.13,0.16,397.36,0.15,397.66,397.06,-0.13,-0.0003
2023-06-02 15:24:15,397.38,397.41,397.33,397.33,5103965.0,397.37,0.04,0.05,-0.0125824148170528,50.0,0.12,0.15,397.37,0.13,397.63,397.11,-0.2,-0.0005
2023-06-02 15:24:20,397.31,397.31,397.2,397.2,5800316.0,397.37,0.17,0.13,-0.03271839528854459,40.22,0.1,0.14,397.37,0.12,397.61,397.13,-0.22,-0.0006
2023-06-02 15:24:25,397.2,397.365,397.2,397.31,6269923.0,397.38,0.07,0.11,0.027693856998989297,34.519999999999996,0.09,0.13,397.38,0.11,397.6,397.16,-0.15,-0.0004
2023-06-02 15:24:30,397.31,397.38,397.31,397.35,5343229.0,397.39,0.04,0.04,0.010067705318261844,40.24,0.08,0.12,397.39,0.1,397.59,397.19,-0.095,-0.0002
2023-06-02 15:24:35,397.35,397.4,397.31,397.31,6040395.0,397.39,0.08,0.04,-0.010066691833399144,36.9,0.07,0.11,397.4,0.09,397.58,397.22,-0.17,-0.0004
2023-06-02 15:24:40,397.31,397.365,397.28,397.31,6969977.0,397.39,0.08,0.0,0.0,42.47,0.06,0.1,397.4,0.09,397.58,397.22,-0.07,-0.0002
2023-06-02 15:24:45,397.31,397.47,397.29,397.41,6970436.0,397.4,0.01,0.1,0.025169263295676814,46.84,0.06,0.09,397.4,0.09,397.58,397.22,0.0,0.0
2023-06-02 15:24:50,397.455,397.55,397.41,397.55,6971090.0,397.41,0.14,0.14,0.0352281019601941,55.74,0.07,0.09,397.41,0.09,397.59,397.23,0.16,0.0004
2023-06-02 15:24:55,397.55,397.61,397.51,397.61,7906223.0,397.42,0.19,0.06,0.015092441202368967,56.91,0.09,0.09,397.41,0.1,397.61,397.21,0.165,0.0004
2023-06-02 15:25:00,397.61,397.65,397.48,397.48,5815632.0,397.42,0.06,0.13,-0.03269535474459406,55.15,0.09,0.09,397.41,0.1,397.61,397.21,0.1,0.0003
2023-06-02 15:25:05,397.48,397.5,397.23,397.26,6513953.0,397.41,0.15,0.22,-0.05534869678978094,43.53,0.07,0.09,397.4,0.1,397.6,397.2,-0.07,-0.0002
2023-06-02 15:25:10,397.26,397.34,397.23,397.34,6049046.0,397.4,0.06,0.08,0.020137944922726803,47.95,0.06,0.08,397.39,0.1,397.59,397.19,0.14,0.0004
2023-06-02 15:25:15,397.36,397.44,397.36,397.39,4886046.0,397.4,0.01,0.05,0.012583681481848075,47.74,0.05,0.07,397.39,0.1,397.59,397.19,0.08,0.0002
2023-06-02 15:25:20,397.39,397.39,397.23,397.23,5351729.0,397.39,0.16,0.16,-0.04026271421021521,44.27,0.04,0.07,397.38,0.1,397.58,397.18,-0.12,-0.0003
2023-06-02 15:25:25,397.23,397.28,397.19,397.28,6057829.0,397.38,0.1,0.05,0.012587166125399563,48.09,0.03,0.06,397.37,0.1,397.57,397.17,-0.03,-0.0001
2023-06-02 15:25:30,397.28,397.46,397.28,397.41,5594780.0,397.38,0.03,0.13,0.03272251308901186,58.02,0.03,0.05,397.37,0.1,397.57,397.17,0.1,0.0003
2023-06-02 15:25:35,397.41,397.47,397.4,397.43,5362189.0,397.38,0.05,0.02,0.005032585994313443,54.92,0.03,0.05,397.37,0.1,397.57,397.17,0.02,0.0001
2023-06-02 15:25:40,397.44,397.48,397.435,397.44,4196691.0,397.38,0.06,0.01,0.002516166368926598,53.78,0.04,0.05,397.37,0.1,397.57,397.17,-0.11,-0.0003
2023-06-02 15:25:45,397.495,397.51,397.38,397.42,5129489.0,397.38,0.04,0.02,-0.005032206119159888,54.7,0.04,0.05,397.37,0.1,397.57,397.17,-0.19,-0.0005
2023-06-02 15:25:50,397.42,397.42,397.31,397.38,4197047.0,397.38,0.0,0.04,-0.010064918725782857,52.89,0.03,0.04,397.37,0.1,397.57,397.17,-0.1,-0.0003
2023-06-02 15:25:55,397.36,397.47,397.36,397.44,5599885.0,397.38,0.06,0.06,0.01509889778046336,51.28,0.03,0.04,397.38,0.1,397.58,397.18,0.18,0.0005
2023-06-02 15:26:00,397.44,397.495,397.4,397.44,4200496.0,397.38,0.06,0.0,0.0,44.66,0.04,0.04,397.39,0.09,397.57,397.21,0.1,0.0003
2023-06-02 15:26:05,397.44,397.52,397.36,397.5,6067719.0,397.4,0.1,0.06,0.015096618357479663,44.66,0.04,0.04,397.4,0.1,397.6,397.2,0.11,0.0003
2023-06-02 15:26:10,397.5,397.61,397.47,397.61,5601391.0,397.41,0.2,0.11,0.02767295597485564,56.44,0.05,0.04,397.41,0.11,397.63,397.19,0.38,0.001
2023-06-02 15:26:15,397.61,397.79,397.58,397.79,5601635.0,397.43,0.36,0.18,0.045270491184834505,77.32,0.08,0.05,397.44,0.13,397.7,397.18,0.51,0.0013
2023-06-02 15:26:20,397.79,397.79,397.68,397.71,5835420.0,397.45,0.26,0.08,-0.020111113904330846,69.07,0.09,0.06,397.46,0.14,397.74,397.18,0.3,0.0008
2023-06-02 15:26:25,397.71,397.74,397.605,397.68,5610201.0,397.47,0.21,0.03,-0.00754318473258353,65.25999999999999,0.09,0.06,397.47,0.15,397.77,397.17,0.25,0.0006
2023-06-02 15:26:30,397.68,397.72,397.6,397.6,7249684.0,397.48,0.12,0.08,-0.020116676725001614,71.26,0.09,0.07,397.47,0.15,397.77,397.17,0.16,0.0004
2023-06-02 15:26:35,397.645,397.645,397.51,397.6,5846881.0,397.48,0.12,0.0,0.0,69.51,0.09,0.07,397.47,0.15,397.77,397.17,0.18,0.0005
2023-06-02 15:26:40,397.57,397.71,397.54,397.7,6081134.0,397.49,0.21,0.1,0.025150905432580473,68.35,0.09,0.08,397.48,0.16,397.8,397.16,0.32,0.0008
2023-06-02 15:26:45,397.7,397.7,397.59,397.59,3742481.0,397.49,0.1,0.11,-0.027659039477001546,59.09,0.08,0.08,397.5,0.15,397.8,397.2,0.15,0.0004
2023-06-02 15:26:50,397.59,397.64,397.54,397.59,4210543.0,397.51,0.08,0.0,0.0,58.62,0.08,0.08,397.51,0.15,397.81,397.21,0.15,0.0004
2023-06-02 15:26:55,397.59,397.645,397.58,397.64,4680332.0,397.52,0.12,0.05,0.012575769008282833,62.22,0.08,0.08,397.52,0.15,397.82,397.22,0.14,0.0004
2023-06-02 15:27:00,397.64,397.64,397.4,397.58,7021665.0,397.53,0.05,0.06,-0.015089025248971044,60.87,0.07,0.08,397.54,0.13,397.8,397.28,-0.03,-0.0001
2023-06-02 15:27:05,397.58,397.64,397.52,397.64,5383497.0,397.55,0.09,0.06,0.015091302379399707,60.87,0.07,0.08,397.56,0.12,397.8,397.32,-0.15,-0.0004
2023-06-02 15:27:10,397.64,397.65,397.58,397.6,5383866.0,397.57,0.03,0.04,-0.010059350165969594,58.33,0.06,0.07,397.57,0.11,397.79,397.35,-0.11,-0.0003
2023-06-02 15:27:15,397.6,397.705,397.58,397.65,5618619.0,397.58,0.07,0.05,0.012575452716290236,57.89,0.06,0.07,397.58,0.11,397.8,397.36,-0.03,-0.0001
2023-06-02 15:27:20,397.65,397.885,397.65,397.885,6322750.0,397.6,0.28,0.235,0.059097196026658416,62.79,0.08,0.07,397.6,0.12,397.84,397.36,0.285,0.0007
2023-06-02 15:27:25,397.89,397.93,397.88,397.88,6562376.0,397.63,0.25,0.005,-0.0012566445078299182,55.0,0.09,0.08,397.63,0.13,397.89,397.37,0.28,0.0007
2023-06-02 15:27:30,397.87,398.05,397.87,397.91,6330165.0,397.65,0.26,0.03,0.00753996179754246,61.76,0.1,0.08,397.65,0.13,397.91,397.39,0.21,0.0005
2023-06-02 15:27:35,398.015,398.035,397.98,398.01,6330733.0,397.68,0.33,0.1,0.025131311100490272,67.93,0.12,0.09,397.68,0.15,397.98,397.38,0.42,0.0011
2023-06-02 15:27:40,398.0,398.08,398.0,398.07,5393274.0,397.71,0.36,0.06,0.01507499811561619,76.11,0.13,0.1,397.71,0.16,398.03,397.39,0.48,0.0012
2023-06-02 15:27:45,398.04,398.13,398.04,398.1,5862805.0,397.74,0.36,0.03,0.007536362951254816,76.88,0.15,0.11,397.74,0.17,398.08,397.4,0.46,0.0012
2023-06-02 15:27:50,398.1,398.17,398.06,398.1,6801467.0,397.77,0.33,0.0,0.0,74.1,0.16,0.12,397.77,0.19,398.15,397.39,0.52,0.0013
2023-06-02 15:27:55,398.05,398.1,398.0,398.03,5641270.0,397.79,0.24,0.07,-0.01758352172822608,77.85,0.15,0.12,397.78,0.2,398.18,397.38,0.39,0.001
2023-06-02 15:28:00,398.03,398.16,398.03,398.13,5177205.0,397.8,0.33,0.1,0.025123734391896413,80.34,0.16,0.13,397.8,0.21,398.22,397.38,0.53,0.0013
2023-06-02 15:28:05,398.13,398.16,398.06,398.095,6825425.0,397.82,0.28,0.035,-0.00879109838494152,76.0,0.16,0.14,397.82,0.22,398.26,397.38,0.445,0.0011
2023-06-02 15:28:10,398.11,398.18,398.11,398.155,4943523.0,397.84,0.31,0.06,0.015071779349140613,82.86,0.16,0.14,397.85,0.22,398.29,397.41,0.27,0.0007
2023-06-02 15:28:15,398.155,398.17,398.07,398.12,6593043.0,397.87,0.25,0.035,-0.008790546395243126,78.24,0.16,0.15,397.87,0.22,398.31,397.43,0.24,0.0006
2023-06-02 15:28:20,398.13,398.13,397.81,397.81,8006886.0,397.88,0.07,0.31,-0.07786597005927653,59.37,0.13,0.14,397.88,0.22,398.32,397.44,-0.1,-0.0003
2023-06-02 15:28:25,397.81,397.845,397.77,397.77,6841514.0,397.88,0.11,0.04,-0.010055051406454574,55.41,0.11,0.14,397.89,0.21,398.31,397.47,-0.24,-0.0006
2023-06-02 15:28:30,397.77,398.02,397.77,397.98,6847350.0,397.9,0.08,0.21,0.052794328380723066,54.38,0.1,0.13,397.91,0.2,398.31,397.51,-0.09,-0.0002
2023-06-02 15:28:35,397.98,398.04,397.98,398.0,4014228.0,397.91,0.09,0.02,0.005025378159695393,55.45,0.1,0.12,397.93,0.19,398.31,397.55,-0.1,-0.0003
2023-06-02 15:28:40,398.0,398.11,397.99,398.05,5903825.0,397.93,0.12,0.05,0.012562814070360417,56.25,0.1,0.12,397.95,0.17,398.29,397.61,-0.05,-0.0001
2023-06-02 15:28:45,398.05,398.05,397.92,397.92,6612714.0,397.95,0.03,0.13,-0.03265921366661928,46.09,0.08,0.11,397.96,0.16,398.28,397.64,-0.11,-0.0003
2023-06-02 15:28:50,397.98,397.98,397.91,397.97,5904499.0,397.96,0.01,0.05,0.012565339766790196,45.61,0.08,0.1,397.98,0.13,398.24,397.72,-0.16,-0.0004
2023-06-02 15:28:55,397.99,397.99,397.89,397.98,6145370.0,397.98,0.0,0.01,0.0025127522174983596,44.64,0.07,0.1,398.0,0.11,398.22,397.78,-0.115,-0.0003
2023-06-02 15:29:00,397.98,397.98,397.92,397.96,4255578.0,397.99,0.03,0.02,-0.005025378159717597,43.86,0.07,0.09,398.0,0.11,398.22,397.78,-0.195,-0.0005
2023-06-02 15:29:05,397.96,398.035,397.93,397.96,5674403.0,397.99,0.03,0.0,0.0,46.73,0.06,0.09,398.01,0.1,398.21,397.81,-0.16,-0.0004
2023-06-02 15:29:10,398.0,398.06,397.94,398.06,6384227.0,398.0,0.06,0.1,0.025128153583287016,46.73,0.06,0.08,398.01,0.1,398.21,397.81,0.25,0.0006
2023-06-02 15:29:15,398.06,398.1,398.0,398.1,6148188.0,398.01,0.09,0.04,0.010048736371404132,50.23,0.07,0.08,398.02,0.1,398.22,397.82,0.33,0.0008
2023-06-02 15:29:20,398.1,398.1,397.9500000000001,397.97,6148771.0,398.01,0.04,0.13,-0.032655111780954815,41.92,0.06,0.07,398.01,0.1,398.21,397.81,-0.01,-0.0
2023-06-02 15:29:25,397.97,398.03,397.93,398.0,5441766.0,398.01,0.01,0.03,0.007538256652495079,44.74,0.06,0.07,398.01,0.1,398.21,397.81,0.0,0.0
2023-06-02 15:29:30,398.0,398.0,397.94,397.95,4497139.0,398.0,0.05,0.05,-0.012562814070349315,57.95,0.05,0.07,398.0,0.1,398.2,397.8,-0.1,-0.0003
2023-06-02 15:29:35,397.95,398.0,397.93,397.93,4497583.0,397.99,0.06,0.02,-0.005025757004639697,59.3,0.04,0.06,398.0,0.1,398.2,397.8,0.01,0.0
2023-06-02 15:29:40,397.93,397.93,397.84,397.88,3787776.0,397.99,0.11,0.05,-0.012565023999200342,42.86,0.03,0.06,397.98,0.1,398.18,397.78,-0.09,-0.0002
2023-06-02 15:29:45,397.88,397.905,397.85,397.9,4971803.0,397.98,0.08,0.02,0.005026641198346837,42.86,0.02,0.05,397.97,0.1,398.17,397.77,-0.08,-0.0002
2023-06-02 15:29:50,397.85,397.9,397.84,397.87,5445968.0,397.97,0.1,0.03,-0.0075395828097457596,36.76,0.01,0.04,397.96,0.09,398.14,397.78,-0.09,-0.0002
2023-06-02 15:29:55,397.87,397.88,397.73,397.73,5449329.0,397.95,0.22,0.14,-0.03518737275994832,36.23,-0.0,0.03,397.94,0.09,398.12,397.76,-0.23,-0.0006
2023-06-02 15:30:00,397.73,397.89,397.73,397.86,6161910.0,397.93,0.07,0.13,0.03268549015664757,42.86,-0.01,0.02,397.94,0.09,398.12,397.76,-0.2,-0.0005
2023-06-02 15:30:05,397.86,397.97,397.81,397.97,5214215.0,397.94,0.03,0.11,0.027647916352480095,49.43,-0.0,0.02,397.95,0.08,398.11,397.79,-0.13,-0.0003
2023-06-02 15:30:10,397.97,397.97,397.88,397.88,5214440.0,397.95,0.07,0.09,-0.022614769957540748,45.74,-0.0,0.02,397.95,0.08,398.11,397.79,-0.09,-0.0002
2023-06-02 15:30:15,397.835,397.835,397.72,397.76,6162793.0,397.94,0.18,0.12,-0.03015984719010323,40.57,-0.02,0.01,397.94,0.09,398.12,397.76,-0.24,-0.0006
2023-06-02 15:30:20,397.76,397.8,397.71,397.72,5452014.0,397.93,0.21,0.04,-0.010056315366036017,33.0,-0.03,0.0,397.92,0.1,398.12,397.72,-0.23,-0.0006
